"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6319",4.14297476177574,-0.782054436008323,1.02679199180857,-0.761648359402206,0.44626990395085,1
"L03F6320",0.0163854598512073,0,8.30006830614908,0,1,1
"L03F6321",0.398332403889851,5.7157289741333,2.08214905996313,2.74511036891591,0.00604905501952503,0.558535447883535
"L03F6322",0.14212079082875,0,5.9684787151697,0,1,1
"L03F6323",0.142138533511624,5.25847675767756,8.28803225669676,0.634466251434855,0.525776584851926,1
"L03F6324",0.082708176019486,5.25842801983138,8.28803171548852,0.634460412356353,0.525780394397009,1
"L03F6325",2.10308729540894,2.45228537869826,1.40482960634287,1.74561054780315,0.0808786481555312,0.569258539082372
"L03F6326",0.0118222518964191,0,8.3000675868341,0,1,1
"L03F6327",0.696162689635082,4.08010305898896,1.8316364621705,2.22757252503808,0.0259090345161002,0.558535447883535
"L03F6328",0.067621200797733,0,8.30006241906261,0,1,1
"L03F6329",0.00764300716804234,0,8.30006731900928,0,1,1
"L03F6330",4.24795313398682,-0.225798900596703,1.05111760071235,-0.214817923744857,0.829909277987644,1
"L03F6331",2.50203176520774,0.586320836843056,1.19409825182247,0.491015572586424,0.623415433449864,1
"L03F6332",1.25531579515971,0.582259161384623,1.2858174610895,0.452831897998386,0.650669792667714,1
"L03F6333",0.0160801743652294,5.25867235128559,8.28803442980503,0.634489684595735,0.525761296676949,1
"L03F6334",0.023509483963792,0,8.30006665780708,0,1,1
"L03F6335",13.7254496237539,-0.451158756950169,1.1560725035294,-0.390251265013928,0.696350756769843,1
"L03F6336",0.0213673695688264,0,8.3000675868341,0,1,1
"L03F6337",0.003793630537578,0,8.30006765541818,0,1,1
"L03F6338",0.0725709881269993,0,8.30006007841202,0,1,1
"L03F6339",0.0353595359124053,0,8.3000645522013,0,1,1
"L03F6340",0.496943887513631,3.16206955966692,2.10861790904411,1.49959342852227,0.133719750975826,0.649505774161923
"L03F6341",0.0786388463328214,0,8.30006147506297,0,1,1
"L03F6342",0.016112500706821,0,8.3000675868341,0,1,1
"L03F6343",0.127886037026326,0,8.30006260261112,0,1,1
"L03F6344",27.8154334614616,-0.513874226679917,0.638276597878218,-0.80509645565599,0.420764020958988,1
"L03F6345",0.191499754920792,0,3.99070388519198,0,1,1
"L03F6346",0.0875467801285307,0,8.3000621690656,0,1,1
"L03F6347",7.11204974949244,-0.176326807706879,0.873190491969353,-0.201933952932996,0.839968358210314,1
"L03F6348",1.16453798455566,0.961460963313602,1.25019104239096,0.769051233541744,0.441862896537556,1
"L03F6349",0.0234797034903267,5.25864393829917,8.28803411420131,0.63448628056304,0.525763517509088,1
"L03F6350",239.119641730304,-0.341953541373145,0.285824103789102,-1.196377551228,0.231549257627603,0.75657373713205
"L03F6351",1462.07435294726,-0.110222596487751,0.187531049225536,-0.587756517883025,0.556695733767615,1
"L03F6352",0.471967542734156,0,6.20651528913959,0,1,1
"L03F6353",14.0632176130953,0.776680458108549,1.08456299162608,0.716122958376144,0.473915428734628,1
"L03F6354",12.9408887801166,0.776113556240322,0.997477660220868,0.77807612861071,0.436524134608758,1
"L03F6355",5.11136812501214,1.07044627468754,1.01440647993645,1.05524392426456,0.291313780062405,0.852699710390998
"L03F6356",0,NA,NA,NA,NA,NA
"L03F6357",0,NA,NA,NA,NA,NA
"L03F6358",0,NA,NA,NA,NA,NA
"L03F6359",0,NA,NA,NA,NA,NA
"L03F6360",0,NA,NA,NA,NA,NA
"L03F6361",0,NA,NA,NA,NA,NA
"L03F6362",0,NA,NA,NA,NA,NA
"L03F6363",0,NA,NA,NA,NA,NA
