"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6125",2.443000989343,-0.293530172960274,0.968447691784477,-0.303093471594124,0.761818629212146,1
"L03F6126",1.07390005511089,1.95422135059693,1.26665533566229,1.54282013076204,0.122874423726009,0.652900793238954
"L03F6127",3.60263489495732,-0.00936025896067297,0.988071215927121,-0.00947326347513333,0.992441542385701,1
"L03F6128",0.0355843969621267,0,8.29839222428849,0,1,1
"L03F6129",21.6583189315097,-1.58265001745511,0.759754497173793,-2.08310713966473,0.0372414587424914,0.418593996265604
"L03F6130",0.104585197218456,4.56847771203747,7.97101746529006,0.573136081050003,0.566552558892582,0.884451494715643
"L03F6131",23.2505808926022,-1.72137764123528,0.778997849337048,-2.20973349631225,0.027123663596871,0.418593996265604
"L03F6132",19.8071730588802,-1.90406080014789,0.766841758139249,-2.48299049958901,0.0130284562283037,0.266564414792584
"L03F6133",47.1721310348185,0.0614459500848645,0.441455066006331,0.139189591005811,0.889300333611088,1
"L03F6134",151.846637061785,0.044155123153178,0.275556913133582,0.16023957683026,0.872692354368786,1
"L03F6135",0.140615841089767,4.42296712233676,8.24164872700321,0.536660475208704,0.591502162523133,0.913253338840662
"L03F6136",2.18834872753936,1.85212355621785,1.04198962560895,1.77748752069911,0.0754880622669571,0.472665620894046
"L03F6137",0.190043213008094,6.36210268078594,4.30225776575921,1.47878231086492,0.139198505025043,0.711177816582491
"L03F6138",0.0365427325715643,5.77698821355514,8.27982224599997,0.69771886906703,0.48535302540959,0.870101060442836
"L03F6139",0.822712184755888,3.3502252131815,1.69222934344737,1.97977019258896,0.0477293571633344,0.421935256474719
"L03F6140",2.31052377758311,1.12940632618864,1.13843390925038,0.992070173781376,0.321163294931968,0.858693538673741
"L03F6141",0.177705029783738,3.20006877096181,4.56366948000799,0.701205200109321,0.483174965075499,0.870101060442836
"L03F6142",0.0338088442837129,4.90815488638415,8.25681114676391,0.594437101581014,0.55221979960247,0.880537015277557
"L03F6143",0.0247372451796341,0,8.29839155183722,0,1,1
"L03F6144",0.05193672175538,0,8.2983915942584,0,1,1
"L03F6145",0.0390393266779802,0,8.2983922242989,0,1,1
"L03F6146",0.0832765641481509,0,8.29839109868588,0,1,1
"L03F6147",0.0174709476248054,0,8.29839222431733,0,1,1
"L03F6148",0.27050918274392,0,8.29839036047088,0,1,1
"L03F6149",1.13791678110382,3.48711021836479,1.44350395258734,2.41572613092918,0.0157038679815926,0.294185793521836
"L03F6150",8.16234358967942,0.249937958850865,0.782398874548836,0.319450815921725,0.749384682176236,1
"L03F6151",0.112678492692424,4.3189098897599,8.2426271699471,0.523972490895475,0.600297673442678,0.913298652715641
"L03F6152",0.0551620942610039,5.32693850240609,8.27069453969814,0.644073901754872,0.519527513012397,0.870101060442836
"L03F6153",16.2764287267666,-0.164765977462451,0.693517346452903,-0.237580182103838,0.812206722849703,1
"L03F6154",22.1706847962471,0.473377570553602,0.523365917092633,0.904486813324178,0.365737323532979,0.858693538673741
"L03F6155",1246.47780744422,0.0673866386635781,0.148891734636282,0.452588176423579,0.650845314238075,0.952539235942182
"L03F6156",201.026610940174,0.466764780410346,0.236105896116203,1.97692979331876,0.0480495665736334,0.421935256474719
"L03F6157",28.3377131444622,0.132024458538438,0.462909747473817,0.285205613532486,0.775486619915493,1
"L03F6158",7.50551703696553,1.30792722930209,0.71706416149591,1.8240030662996,0.068151608674955,0.445362838085171
"L03F6159",6.50276809266958,0.611774530680709,0.920815794963444,0.664383185026704,0.506445092161998,0.870101060442836
"L03F6160",4.62079902485641,0.0750830392347787,0.877196589373154,0.0855943127736431,0.931788919617831,1
"L03F6161",0.394090452967106,3.41080999020875,2.79961531370101,1.21831380672788,0.223104745319425,0.785678135311995
"L03F6162",40.6414698049029,2.20026537837046,1.08586426456475,2.02628030977003,0.0427360678528026,0.421935256474719
"L03F6163",0.186887072872947,7.45975423103271,5.71287299545387,1.30577981288381,0.191627446955222,0.766599355455134
"L03F6164",16.8438694256489,-0.129487494463824,0.691348556279086,-0.187296976738825,0.851427793257664,1
"L03F6165",5.29781525368018,0.0446843049618322,0.970711087796711,0.0460325482252966,0.963284307665425,1
"L03F6166",6.66356327194895,-0.127025333406505,1.07135892819675,-0.118564684592032,0.905620245552789,1
"L03F6167",0.793138649281693,5.69510251453443,1.84675374851303,3.08384510881325,0.0020434395366166,0.0957010849648773
"L03F6168",0.0126342091741386,0,8.29839222429736,0,1,1
"L03F6169",47.3879904901631,-0.762627383158788,0.614211504276724,-1.24163643606258,0.214370732039241,0.782184323669754
"L03F6170",24.238079209374,-0.105760902293435,0.603198522358857,-0.175333490340541,0.860817597859608,1
"L03F6171",7.18327404772232,-0.0172679612215773,0.973129716798419,-0.0177447681675867,0.98584246642776,1
"L03F6172",0.101007314984948,6.4561765753724,8.29839165087592,0.778003358601535,0.436567033227764,0.858693538673741
"L03F6173",0.00748594400140221,0,8.2983922243197,0,1,1
"L03F6174",0.085468976342876,4.90817527389969,8.25680890616371,0.594439732065948,0.552218040685351,0.880537015277557
"L03F6175",0.238422644304736,5.6788341353972,5.33160011772889,1.06512754332675,0.286818216643749,0.858693538673741
"L03F6176",2.33809123809401,0.261854458103168,1.07923869790984,0.242628862929305,0.808292919823934,1
"L03F6177",0.380396831125967,4.91830159089912,2.63265412759236,1.868191320444,0.0617354081724758,0.445362838085171
"L03F6178",0.192623392414745,4.06078725574562,6.14356725724293,0.660981980942453,0.508623869326012,0.870101060442836
"L03F6179",1.9611614435351,0.187951078226891,1.06432066458531,0.176592529376589,0.859828462554687,1
"L03F6180",1.69050079400737,0.791195369792787,1.23296130814302,0.641703323995153,0.521065830581463,0.870101060442836
"L03F6181",0.0380848672618976,0,8.29839225258606,0,1,1
"L03F6182",3.40685291147292,-0.442208168542898,1.02666638232659,-0.430722361377788,0.66667025752199,0.965503876332501
"L03F6183",7.95417182216159,-1.07860127762823,0.863981062776552,-1.24840847108611,0.211881508377088,0.782184323669754
"L03F6184",0.00731497876151042,6.4561602640302,8.2983922243151,0.778001339236896,0.436568223697239,0.858693538673741
"L03F6185",1.16712344300299,0,8.29839225259248,0,1,1
"L03F6186",0.126348473212273,5.28894452888206,8.26955064918735,0.639568551333779,0.522453133467331,0.870101060442836
"L03F6187",0.0126096019526803,0,8.29839221019227,0,1,1
"L03F6188",0.386217977095892,4.17418178542888,2.27554243938997,1.83436780311068,0.0665994155903854,0.445362838085171
"L03F6189",0.947641524548779,2.33280659453703,1.70812823245919,1.36570928938894,0.172030227490274,0.735755550530727
"L03F6190",0.0110100279492281,0,8.29839221019227,0,1,1
"L03F6191",0.009313436696034,0,8.29839221019874,0,1,1
"L03F6192",0.082065605023266,6.45618376926929,8.29839159413881,0.778004230823396,0.436566519030222,0.858693538673741
"L03F6193",0.885817306207139,3.05914559213003,1.58295347095809,1.93255559828835,0.0532909667041838,0.43757634003238
"L03F6194",0.253853522781908,3.63624053208157,4.28482938225118,0.848631347409952,0.396086458263536,0.858693538673741
"L03F6195",1.6797651591901,2.79571729331603,1.40363617753226,1.99176776579755,0.0463965445222023,0.421935256474719
"L03F6196",262.123828179579,-0.275953938292357,0.287554149556014,-0.959659037153288,0.33722684576009,0.858693538673741
"L03F6197",62.8512975490207,-0.03735872818111,0.411928871604904,-0.0906921819671384,0.927737182917404,1
"L03F6198",2.97352022601822,0.608563464620785,1.02665932862478,0.592760858108562,0.553341206391287,0.880537015277557
"L03F6199",0.413977171526742,3.19373118181996,2.28027667005781,1.40058933363511,0.161336912397986,0.735755550530727
"L03F6200",1.05794422469391,1.75168644129211,1.52098933505977,1.15167568957561,0.249454365646542,0.814836098293274
"L03F6201",0.0683773110142492,0,8.29839187625583,0,1,1
"L03F6202",0.136663267703631,5.70433162668196,5.9655288286875,0.956215582975735,0.338963328668555,0.858693538673741
"L03F6203",0.0174179217158012,6.45616026509018,8.29839222428934,0.778001339367045,0.436568223620513,0.858693538673741
"L03F6204",0.0383034774259717,0,8.29839222426951,0,1,1
"L03F6205",3.56891152701253,3.75854581681232,1.35861006126658,2.76646399431813,0.00566678422451219,0.199045795885991
"L03F6206",3.86052900600552,0.866631819606749,0.890236270961976,0.973485183512328,0.330312220545653,0.858693538673741
"L03F6207",245.117785555018,0.494406486233954,0.153112018761913,3.22905079713402,0.00124201831486406,0.0698014292953604
"L03F6208",26.6886911221403,0.00719213520357039,0.497609134080542,0.0144533826069324,0.988468270664843,1
"L03F6209",0.632750861175429,6.89865288107591,2.11909416564618,3.25547254714483,0.00113203840055147,0.0698014292953604
"L03F6210",1.83041592762606,4.02925784887993,1.74167838982363,2.31343391088866,0.020698794452096,0.342138896531704
"L03F6211",24.0593109571808,1.09406307367625,0.920825010821323,1.18813353331966,0.234780804844808,0.804553733675499
"L03F6212",2.47895630664869,0.77958142573022,1.22017680928205,0.638908574396628,0.522882409677028,0.870101060442836
"L03F6213",23.5550696911877,-0.441633065741729,0.674789963376537,-0.654474858416491,0.512805919754913,0.870101060442836
"L03F6214",1.01979600363674,1.06618875456393,1.58301816130337,0.673516438804518,0.500618794112049,0.870101060442836
"L03F6215",2.14710808627579,2.955620584914,1.19363567931058,2.4761496628696,0.0132807893490967,0.266564414792584
"L03F6216",0.259913916157155,4.88522861346858,7.24325168440457,0.674452418102074,0.500023726828485,0.870101060442836
"L03F6217",0.085884564307216,0,8.29839222430528,0,1,1
"L03F6218",0.0103786117778069,0,8.29839221019548,0,1,1
"L03F6219",0.167177872290287,4.87880412421693,5.24410001624247,0.930341547473519,0.352194272583274,0.858693538673741
