"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"L03F6215",2.14710808627579,-1.06138359221616,1.17421823699024,-0.90390658123033,0.366044939146777,0.742699876529693
"L03F6216",0.259913916157155,1.9980281858974,7.28632986591169,0.274215993877104,0.783918637705614,NA
"L03F6217",0.085884564307216,0.815127593879321,8.3133369997434,0.0980505895411772,0.921892122220742,NA
"L03F6218",0.0103786117778069,0,8.31869170886112,0,1,NA
"L03F6219",0.167177872290287,1.10905024723521,5.32837355022401,0.208140483541847,0.835119277992943,NA
"L03F6220",0.0103786117778069,0,8.31869170886112,0,1,NA
"L03F6221",0.0253381454232112,0.815127593687612,8.31333699974025,0.0980505895181539,0.921892122239024,NA
"L03F6222",0.898060446122428,-1.08628448848848,1.41108866279145,-0.769820151725667,0.441406584181765,0.782239516271483
"L03F6223",0.0625573273566062,0,8.31869170885598,0,1,NA
"L03F6224",6.77729392314197,-0.298459451926798,0.651581080843912,-0.458054201850429,0.646913500984206,0.870845097478739
"L03F6225",2.70941949990631,-1.11105132831232,0.948733382344734,-1.17108910573636,0.241562962406333,0.648260059097032
"L03F6226",1.11370544283954,-1.88231025903094,1.41789667549143,-1.32753697188728,0.184331118226087,0.600147826782609
"L03F6227",0.217885780271018,1.13029219658361,4.65586568763263,0.242767354648138,0.808185626332235,NA
"L03F6228",0.316413641144971,0,4.98208599604733,0,1,NA
"L03F6229",0.200869311663151,-1.57464652615678,5.5714441326409,-0.282628074278184,0.777461957222479,NA
"L03F6230",0.00570844228396953,0.815127594964109,8.31333699976125,0.0980505896714543,0.921892122117294,NA
"L03F6231",0.0650864510581159,0,8.31869170886113,0,1,NA
"L03F6232",0.0203805769166732,0,8.31869170886113,0,1,NA
"L03F6233",9.38681274474606,-0.351478963444314,0.626495581641128,-0.561023850357575,0.574781278280912,0.829581226384822
"L03F6234",2.3669057087236,-1.30550576184278,0.979454742853062,-1.33289033655599,0.182567794239626,0.600147826782609
"L03F6235",0.92764486552718,0.706433790282855,1.52797004530333,0.462334842528026,0.643841217055128,0.870845097478739
"L03F6236",27.2765390153247,-1.05985993905718,0.552214518609328,-1.91929024562101,0.0549476118051586,0.317907904626527
"L03F6237",5.04146658615891,-0.536981854864324,0.779771146328087,-0.688640324014234,0.491049638650928,0.785972650281136
"L03F6238",6.50555951020523,-1.4612042441658,0.783252221050825,-1.8655602944929,0.0621029091095423,0.322015084271701
"L03F6239",0.0302811301376768,0,8.31869170886112,0,1,NA
"L03F6240",8.92868263981646,-1.39040372627681,0.690480291194679,-2.0136761961317,0.0440435407726776,0.293623605151184
"L03F6241",0.913224981568412,-0.402728731386619,1.72999399019496,-0.232791982902342,0.815922938638176,0.919378144467028
"L03F6242",5.23680488713256,-0.559218449157607,0.817693477897082,-0.68389740688135,0.494039951605286,0.785972650281136
"L03F6243",0.396610901594626,0.972923651480764,2.83639819686493,0.343013774496167,0.731588097582265,NA
"L03F6244",0.0636769362400797,0,8.31869170886113,0,1,NA
"L03F6245",1.32839141441586,1.91149621515993,1.92311783503991,0.993956886224948,0.320243857629181,0.689990431173212
"L03F6246",1.53122882727317,4.04284157317088,1.99154739018627,2.03000018633388,0.0423565203449185,0.293623605151184
"L03F6247",1.10044477797132,-0.30372324436062,1.34140436571253,-0.226421839770357,0.820873343274132,0.919378144467028
"L03F6248",4.91192261928004,0.760045875451396,0.806118298043323,0.942846573879097,0.345759385420637,0.733428999377109
"L03F6249",0.588076828506193,1.52503955750555,2.32061022777943,0.65717178147786,0.511070467790989,NA
"L03F6250",0.535472345859143,-0.472327035707481,1.99406538081565,-0.236866373716533,0.812760457580464,NA
"L03F6251",2.15509196953268,0.0806336990371813,1.1198339719465,0.0720050481206809,0.942597890462499,0.970321357829043
"L03F6252",0.22827051388338,-1.26819603111744,3.82375841788268,-0.331662174363953,0.740144365888269,NA
"L03F6253",0.109564555165229,-0.936712623392909,7.93809967961086,-0.118002124085046,0.906065974866906,NA
"L03F6254",2.02269048379129,-0.0568907994677432,1.06481418869508,-0.0534279126553174,0.957390965885293,0.978355731561613
"L03F6255",0.237699849079899,-0.04995103803146,3.00366048766182,-0.0166300546405443,0.986731747734958,NA
"L03F6256",3.4250147890659,0.704359665444422,0.98780830298418,0.713052991472681,0.475812966720783,0.785972650281136
"L03F6257",3.28305945636148,0.546489496820665,1.25302463007041,0.436136276738597,0.662737858310943,0.87366716882873
"L03F6258",0.814564752283211,-0.42484328269775,1.83340655672287,-0.231723444611837,0.816752820777108,0.919378144467028
"L03F6259",0.0490662401449476,1.4870761242214,8.30390979696013,0.179081440018265,0.857873755139886,NA
"L03F6260",0.127593090719505,0.0502022728351755,8.27624134005737,0.00606582997914698,0.99516019759072,NA
"L03F6261",0.53483553553167,2.62416047273948,2.34044024365327,1.12122515405193,0.262192035190517,NA
"L03F6262",0.45139347422096,0.192091300128839,2.84398662219131,0.0675429689542039,0.94614945582648,NA
"L03F6263",0.0699796977797336,0.815127590648936,8.31333699969023,0.0980505891532257,0.921892122528798,NA
"L03F6264",0.0114366377056203,0,8.31869170886112,0,1,NA
"L03F6265",0.025223767694363,0,8.31869170886113,0,1,NA
"L03F6266",0.0182087565543567,0,8.31869170886113,0,1,NA
"L03F6267",0.109114239125686,-0.673771428515083,8.31166858929379,-0.0810633173443614,0.935391598162874,NA
"L03F6268",0.469733372806187,2.1403912375229,2.79477056422592,0.765855796866005,0.443762109892452,NA
"L03F6269",1.59692121765491,1.3489665283883,1.61777529694535,0.833840478919039,0.404370881627008,0.754825645703748
"L03F6270",0.755651853947167,1.00332772297545,2.96742320757958,0.33811413229252,0.735277181043501,0.895120046487741
"L03F6271",1.14139473578885,2.17342311924724,1.82150195037483,1.19320383862339,0.232789551686401,0.648260059097032
"L03F6272",0.500144337403776,2.21489481547168,2.19722800111241,1.00804050119074,0.313435019222313,NA
"L03F6273",0.419408084804677,0,3.38181444072527,0,1,NA
"L03F6274",0.0250957760353587,-0.673771427372604,8.31166858942678,-0.0810633172056095,0.935391598273218,NA
"L03F6275",3.39762281890693,-1.23213783408855,0.968024056808851,-1.27283803064809,0.203075522852438,0.631790515540918
"L03F6276",0.429433885596147,-1.88598297914258,2.37512300924916,-0.794056969596192,0.427162266658773,NA
"L03F6277",250.276373435129,-0.439848311429467,0.194806720353889,-2.25787031695022,0.0239537456957824,0.209595274838096
"L03F6278",20.037774423042,-2.19286791510494,0.542657898272664,-4.04097668546807,5.32290506956818e-05,0.00343983437239512
"L03F6279",0.0320305905109809,0,8.31869170885598,0,1,NA
"L03F6280",0.00974695316885785,0,8.31869170886113,0,1,NA
"L03F6281",0.0414577758530543,0,8.31869170885598,0,1,NA
"L03F6282",0.190026822337038,-0.674004432768388,7.85746025877435,-0.0857789171781981,0.931642166349522,NA
"L03F6283",0.00764300716804234,0,8.31869170886112,0,1,NA
"L03F6284",0.00764300716804234,0,8.31869170886112,0,1,NA
"L03F6285",0.0538947964724138,0,8.31869170886113,0,1,NA
"L03F6286",7.62516517765857,1.89265888919527,0.999687157175926,1.89325117924086,0.0583244742326916,0.317907904626527
"L03F6287",0.0196920484738409,0,8.31869170886113,0,1,NA
"L03F6288",3.82252261170047,1.32362073936343,1.829411724798,0.723522606432177,0.46935887048796,0.785972650281136
"L03F6289",3.25691614200928,2.42547299019506,1.43469058996354,1.69058959971062,0.0909152123898027,0.418230023259763
"L03F6290",1.68220970994314,2.28457840765653,1.87792917665412,1.21654130307881,0.223778787102625,0.648260059097032
"L03F6291",0.00758726107515599,0,8.31869170886113,0,1,NA
"L03F6292",8.82816576648341,3.89217488243248,1.48964300345263,2.61282392721703,0.0089797551087931,0.0967050550177719
"L03F6293",6.22949069522745,1.77716620383246,1.64484917618926,1.08044325860304,0.279944841265103,0.675728927191629
"L03F6294",4.85354820308838,1.83691155977455,1.58141268456333,1.16156369409783,0.245412736658162,0.648260059097032
"L03F6295",5.54089142369168,3.12422530598581,1.60348022819507,1.94840276234809,0.0513667895573763,0.317907904626527
"L03F6296",0.635838355107658,3.04112354919454,3.26398314235755,0.931721585730361,0.351480428014465,NA
"L03F6297",3.09572900075926,1.91159752748668,1.7045732799492,1.12145224260681,0.2620954091321,0.667151950518073
"L03F6298",0.0320863097218066,0,8.31869170886112,0,1,NA
"L03F6299",5.60211308066236,1.01669724531876,0.833710704113096,1.21948445702197,0.222660371648999,0.648260059097032
"L03F6300",0.0594651625373123,-1.02221041639639,8.30712677089537,-0.123052223059576,0.902065744135235,NA
"L03F6301",0.0985098485871433,0,8.31869170886113,0,1,NA
"L03F6302",0.947024218525628,1.15931409771386,8.31018664269225,0.139505181719754,0.88905096156027,0.96486150867006
"L03F6303",8.80105763536518,2.82769837540498,0.897490173660639,3.15067335374994,0.00162894556519124,0.0325789113038248
"L03F6304",0.383451735918148,1.47577246723526,2.57301245064778,0.573558230106396,0.566266784224102,NA
"L03F6305",3.60170766167716,4.5539131728314,1.33442895484305,3.41263066595179,0.000643390743357842,0.0180149408140196
"L03F6306",0.53840116039486,3.82122915469887,2.08193100347389,1.83542545277572,0.066442675279012,NA
"L03F6307",0.939868358766411,3.29509472320738,1.62278888110948,2.03051349535656,0.0423043708076179,0.293623605151184
"L03F6308",0.0513208966697572,0,8.31869170886113,0,1,NA
"L03F6309",0.0405462876929317,0.815127591790529,8.31333699970902,0.0980505892903247,0.921892122419934,NA
"L03F6310",0.00379927621165608,0,8.31869170886112,0,1,NA
"L03F6311",0.504986513260174,1.2729092824261,2.5630212243817,0.496644066118951,0.619440072568395,NA
"L03F6312",0.0206542560327336,1.74152922419585,8.2986708002733,0.209856405454534,0.833779747934586,NA
"L03F6313",0.104839126093553,2.47897085335554,8.28774635176732,0.299112780258642,0.764853995203104,NA
